2,1,45.630928
2,10,19.914359
2,100,16.834239
2,1000,16.526285
2,10000,17.917483
2,100000,24.968937
2,1000000,31.546097
4,1,42.902850
4,10,11.965228
4,100,8.818653
4,1000,8.786278
4,10000,11.316659
4,100000,22.174055
4,1000000,31.462612
8,1,44.831540
8,10,12.136444
8,100,8.989920
8,1000,9.146983
8,10000,12.768748
8,100000,26.520111
8,1000000,35.650124
16,1,44.897759
16,10,12.265432
16,100,9.145765
16,1000,9.318416
16,10000,12.979170
16,100000,25.328437
16,1000000,34.538287
